Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2,DailyCases,CumulativeCases,Deaths
2020-07-19,S92000003,Scotland,17,18488,338.23637028905966,1.8843761434321256,0,2548,46.61544090742774,1695,257461,4710.226856933773,4049,17,0.4198567547542604,0.182287035390361,2453,1596,2.0,,0.0,,3,14,17,18488,2548
2020-07-20,S92000003,Scotland,13,18501,338.4742041712404,1.7929015733626052,0,2548,46.61544090742774,3374,260835,4771.953896816685,10984,17,0.1547705753823743,0.1687125487230205,4967,6017,1.0,,0.0,,2,15,13,18501,2548
2020-07-21,S92000003,Scotland,19,18520,338.8218075375046,1.9575557994877424,0,2548,46.61544090742774,3338,264173,4833.022319795096,15045,22,0.1462279827185111,0.181201438014612,4946,10099,2.0,,0.0,,2,20,19,18520,2548
2020-07-22,S92000003,Scotland,16,18536,339.11452616172704,1.9575557994877424,0,2548,46.61544090742774,3353,267526,4894.365166483718,15129,25,0.1652455548945733,0.1854440672163419,4512,10617,2.0,,0.0,,7,18,16,18536,2548
2020-07-23,S92000003,Scotland,23,18559,339.5353091840468,1.9941456275155507,0,2548,46.61544090742774,3017,270543,4949.560922063666,12843,26,0.2024449116250097,0.1870999507631708,4196,8647,3.0,,0.0,,3,23,23,18559,2548
2020-07-24,S92000003,Scotland,11,18570,339.73655323819975,2.049030369557263,0,2548,46.61544090742774,2728,273271,4999.469447493597,9814,15,0.1528428775219074,0.1917918641335316,4066,5748,1.0,,0.0,,2,13,11,18570,2548
2020-07-25,S92000003,Scotland,3,18573,339.7914379802415,1.8660812294182216,1,2549,46.63373582144164,1612,274883,5028.96084888401,4383,5,0.1140771161305042,0.1757858457790635,2570,1813,4.0,,1.0,,1,4,3,18573,2549
2020-07-26,S92000003,Scotland,7,18580,339.91950237833885,1.68313208927918,0,2549,46.63373582144164,1589,276472,5058.031467252104,4176,8,0.1915708812260536,0.1630419764003647,2725,1451,0.0,,0.0,,1,7,7,18580,2549
2020-07-27,S92000003,Scotland,13,18593,340.1573362605196,1.68313208927918,0,2549,46.63373582144164,3120,279592,5115.111598975485,10710,16,0.1493930905695611,0.1622746185852981,5064,5646,4.0,,0.0,,2,14,13,18593,2549
2020-07-28,S92000003,Scotland,22,18615,340.55982436882545,1.7380168313208928,0,2549,46.63373582144164,3182,282774,5173.326015367727,15975,26,0.162754303599374,0.1656853347939203,4945,11030,0.0,,0.0,,3,23,22,18615,2549
2020-07-29,S92000003,Scotland,28,18643,341.0720819612148,1.9575557994877424,0,2549,46.63373582144164,3114,285888,5230.296377607025,15845,38,0.2398232881035026,0.1817047704282266,4290,11555,4.0,,0.0,,4,34,28,18643,2549
2020-07-30,S92000003,Scotland,27,18670,341.5660446395902,2.030735455543359,0,2549,46.63373582144164,2972,288860,5284.668862056348,13415,32,0.2385389489377562,0.1883796657606501,4485,8930,4.0,,0.0,,3,29,27,18670,2549
2020-07-31,S92000003,Scotland,21,18691,341.95023783388217,2.2136845956824005,0,2549,46.63373582144164,2748,291608,5334.943285766557,9743,23,0.236066919839885,0.1993346532519832,3980,5763,4.0,,0.0,,2,21,21,18691,2549
2020-08-01,S92000003,Scotland,22,18713,342.35272594218804,2.561287961946579,0,2549,46.63373582144164,1806,293414,5367.983900475668,4874,26,0.5334427574887156,0.2261232572453103,2692,2182,1.0,,0.0,,4,22,22,18713,2549
2020-08-02,S92000003,Scotland,19,18732,342.70032930845224,2.7808269301134283,0,2549,46.63373582144164,2097,295511,5406.348335162825,4773,19,0.3980724910957469,0.2389327669741819,2673,2100,2.0,,0.0,,0,19,19,18732,2549
2020-08-03,S92000003,Scotland,60,18792,343.7980241492865,3.640687888766923,0,2549,46.63373582144164,3663,299174,5473.362605195755,12024,70,0.5821689953426481,0.3052877402183981,4946,7078,3.0,,0.0,,8,62,60,18792,2549
2020-08-04,S92000003,Scotland,57,18849,344.84083424807903,4.281009879253568,0,2549,46.63373582144164,4441,303615,5554.610318331504,17849,63,0.3529609501932881,0.3451218114437808,4984,12865,5.0,,0.0,,6,57,57,18849,2549
2020-08-05,S92000003,Scotland,64,18913,346.01170874496887,4.939626783754116,0,2549,46.63373582144164,4678,308293,5640.193926088547,18447,73,0.3957283027050469,0.3771956856702619,4900,13547,6.0,,0.0,,8,65,64,18913,2549
2020-08-06,S92000003,Scotland,62,18975,347.145993413831,5.579948774240761,0,2549,46.63373582144164,4129,312422,5715.733626051958,15929,73,0.4582836336242074,0.4148782266645942,4287,11642,2.0,,0.0,,7,66,62,18975,2549
2020-08-07,S92000003,Scotland,46,19021,347.98755945847057,6.0373216245883645,0,2549,46.63373582144164,3870,316292,5786.534943285767,12175,50,0.4106776180698152,0.4345249851866483,4445,7730,3.0,,0.0,,3,47,46,19021,2549
2020-08-08,S92000003,Scotland,27,19048,348.481522136846,6.128796194657886,0,2549,46.63373582144164,2254,318546,5827.771679473107,5591,28,0.5008048649615454,0.4332396183804213,2727,2864,3.0,,0.0,,4,24,27,19048,2549
2020-08-09,S92000003,Scotland,26,19074,348.95718990120747,6.256860592755214,0,2549,46.63373582144164,1875,320421,5862.074643249177,4702,36,0.7656316461080391,0.453198334813243,2645,2057,1.0,,0.0,,3,33,26,19074,2549
2020-08-10,S92000003,Scotland,57,19131,350.0,6.201975850713502,0,2549,46.63373582144164,4400,324821,5942.5722649103545,13694,64,0.4673579669928435,0.4378471947232059,5431,8263,7.0,,0.0,,9,55,57,19131,2549
2020-08-11,S92000003,Scotland,64,19195,351.1708744968899,6.330040248810831,0,2549,46.63373582144164,4179,329000,6019.026710574461,18228,77,0.4224270353302611,0.4517495437442264,5151,13077,3.0,,0.0,,6,71,64,19195,2549
2020-08-12,S92000003,Scotland,48,19243,352.0490303695573,6.0373216245883645,0,2549,46.63373582144164,3674,332674,6086.242224661544,16788,57,0.3395282344531808,0.4419851447070844,4538,12250,2.0,,0.0,,3,54,48,19243,2549
2020-08-13,S92000003,Scotland,52,19295,353.0003658982803,5.854372484449323,0,2549,46.63373582144164,3485,336159,6150.0,15116,72,0.4763164858428155,0.4449903817183118,4546,10570,3.0,,0.0,,9,63,52,19295,2549
2020-08-14,S92000003,Scotland,50,19345,353.9151115989755,5.92755214050494,0,2549,46.63373582144164,3869,340028,6220.783022319795,12294,62,0.504311046038718,0.45826438151667,4548,7746,7.0,,0.0,,7,55,50,19345,2549
2020-08-15,S92000003,Scotland,20,19365,354.2810098792536,5.79948774240761,0,2549,46.63373582144164,2516,342544,6266.813025978778,6163,30,0.4867759208177835,0.4575501523251135,2893,3270,7.0,,1.0,,4,26,20,19365,2549
2020-08-16,S92000003,Scotland,30,19395,354.8298572996707,5.872667398463227,0,2549,46.63373582144164,2614,345158,6314.635931211124,5861,37,0.6312915884661321,0.4526683608640406,2749,3112,2.0,,0.0,,3,34,30,19395,2549
2020-08-17,S92000003,Scotland,72,19467,356.1470911086718,6.1470911086717885,0,2549,46.63373582144164,5890,351048,6422.392974753019,15881,85,0.5352307789182041,0.4649566593971062,5319,10562,8.0,,0.0,,7,78,72,19467,2549
2020-08-18,S92000003,Scotland,77,19544,357.5557994877424,6.384924990852542,0,2549,46.63373582144164,6355,357403,6538.657153311379,21854,87,0.3980964583142674,0.4576561618612769,5804,16050,7.0,,0.0,,6,81,77,19544,2549
2020-08-19,S92000003,Scotland,91,19635,359.22063666300767,7.171606293450421,1,2550,46.65203073545554,6342,363745,6654.683497987559,21442,99,0.4617106613189068,0.4786484266461145,4896,16546,8.0,,0.0,,5,94,91,19635,2550
2020-08-20,S92000003,Scotland,140,19775,361.78192462495423,8.781558726673985,0,2550,46.65203073545554,7297,371042,6788.181485547018,20593,153,0.7429709124459768,0.5312812235800477,4746,15847,8.0,,0.0,,10,143,140,19775,2550
2020-08-21,S92000003,Scotland,90,19865,363.4284668862056,9.51335528723015,0,2550,46.65203073545554,7943,378985,6933.497987559459,18163,106,0.5836040301712272,0.5429395127186082,5027,13136,4.0,,0.0,,13,93,90,19865,2550
2020-08-22,S92000003,Scotland,47,19912,364.2883278448592,10.007317965605562,1,2551,46.67032564946945,5842,384827,7040.376875228686,10870,59,0.5427782888684453,0.5459429289053234,3177,7693,6.0,,0.0,,8,51,47,19912,2551
2020-08-23,S92000003,Scotland,65,19977,365.4774972557629,10.647639956092206,1,2552,46.68862056348335,6589,391416,7160.9220636663,11421,81,0.7092198581560284,0.5572930529677934,3133,8288,1.0,,0.0,,5,76,65,19977,2552
2020-08-24,S92000003,Scotland,60,20037,366.5751920965972,10.428100987925356,0,2552,46.68862056348335,12363,403779,7387.102085620198,24880,72,0.2893890675241157,0.5084234230748396,6090,18790,10.0,,1.0,,10,62,60,20037,2552
2020-08-25,S92000003,Scotland,69,20106,367.8375411635565,10.281741675814123,0,2552,46.68862056348335,11753,415532,7602.122210025612,29447,87,0.2954460556253608,0.480206993334113,6029,23418,11.0,,0.0,,13,74,69,20106,2552
2020-08-26,S92000003,Scotland,97,20203,369.6121478229052,10.391511159897547,0,2552,46.68862056348335,12522,428054,7831.21112330772,30096,113,0.375465178096757,0.4612634907541073,5799,24297,12.0,,0.0,,8,105,97,20203,2552
2020-08-27,S92000003,Scotland,99,20302,371.4233443102817,9.64141968532748,0,2552,46.68862056348335,11949,440003,8049.817050859861,24210,109,0.4502271788517141,0.4205598073608027,5204,19006,10.0,,1.0,,9,100,99,20302,2552
2020-08-28,S92000003,Scotland,104,20406,373.3260153677278,9.897548481522136,1,2553,46.706915477497255,10324,450327,8238.693743139407,21537,116,0.5386079769698658,0.4178117682554882,5054,16483,5.0,,1.0,,20,96,104,20406,2553
2020-08-29,S92000003,Scotland,95,20501,375.0640321990487,10.775704354189536,0,2553,46.706915477497255,6227,456554,8352.616172703989,11241,110,0.9785606262788008,0.4501675041876047,3176,8065,4.0,,0.0,,7,103,95,20501,2553
2020-08-30,S92000003,Scotland,102,20603,376.9301134284669,11.452616172703989,0,2553,46.706915477497255,5959,462513,8461.635565312843,10866,113,1.0399411006810233,0.4728225536358084,3242,7624,3.0,,0.0,,10,103,102,20603,2553
2020-08-31,S92000003,Scotland,144,20747,379.5645810464691,12.989388949871936,0,2553,46.706915477497255,10631,473144,8656.128796194658,23254,155,0.6665519910553024,0.5330200264186763,6430,16824,4.0,,1.0,,15,140,144,20747,2553
2020-09-01,S92000003,Scotland,199,20946,383.205268935236,15.367727771679473,0,2553,46.706915477497255,10439,483583,8847.109403585802,27409,214,0.7807654420080995,0.6257864386022758,6400,21009,4.0,,0.0,,34,180,199,20946,2553
2020-09-02,S92000003,Scotland,191,21137,386.6995975118917,17.087449688986464,1,2554,46.72521039151116,9958,493541,9029.29015733626,26178,203,0.7754603101841241,0.7049310618888005,5222,20956,9.0,,0.0,,12,191,191,21137,2554
2020-09-03,S92000003,Scotland,200,21337,390.3585803146725,18.93523600439078,1,2555,46.74350530552507,8678,502219,9188.05342114892,22294,219,0.9823270835202296,0.7914329138038507,5323,16971,4.0,,0.0,,13,206,200,21337,2555
2020-09-04,S92000003,Scotland,171,21508,393.48701061105015,20.16099524332236,1,2556,46.76180021953897,7182,509401,9319.44749359678,17487,195,1.1151140847486705,0.8714832515191488,5119,12368,17.0,,0.0,,22,173,171,21508,2556
2020-09-05,S92000003,Scotland,136,21644,395.9751189169411,20.911086717892427,0,2556,46.76180021953897,4539,513940,9402.488108305892,9327,148,1.5867910367749545,0.9114497679348024,3353,5974,9.0,,0.0,,8,140,136,21644,2556
2020-09-06,S92000003,Scotland,153,21797,398.7742407610685,21.844127332601538,0,2556,46.76180021953897,3864,517804,9473.179656055616,8054,165,2.0486714675937425,0.9693812825086006,3073,4981,8.0,,1.0,,10,155,153,21797,2556
2020-09-07,S92000003,Scotland,167,21964,401.8294914013904,22.26491035492133,0,2556,46.76180021953897,7925,525729,9618.166849615807,16543,198,1.1968808559511577,1.0542689249913584,6273,10270,16.0,,0.0,,35,163,167,21964,2556
2020-09-08,S92000003,Scotland,102,22066,403.6955726308087,20.49030369557263,0,2556,46.76180021953897,5265,530994,9714.489571899012,20278,115,0.5671170726896144,1.0344454523514286,6088,14190,14.0,,0.0,,21,94,102,22066,2556
2020-09-09,S92000003,Scotland,222,22288,407.75704354189537,21.057446030003657,0,2556,46.76180021953897,6368,537362,9830.991584339554,22641,243,1.073274148668345,1.100116614076005,5607,17034,8.0,,1.0,,18,225,222,22288,2556
2020-09-10,S92000003,Scotland,216,22504,411.70874496889866,21.350164654226123,0,2556,46.76180021953897,5585,542947,9933.168679107208,18645,262,1.4052024671493697,1.1737109980084088,5566,13079,20.0,,1.0,,31,231,216,22504,2556
2020-09-11,S92000003,Scotland,209,22713,415.53238199780463,22.04537138675448,0,2556,46.76180021953897,4664,547611,10018.496158068056,14282,243,1.7014423750175045,1.2517081169718502,5364,8918,20.0,,1.0,,25,218,209,22713,2556
2020-09-12,S92000003,Scotland,207,22920,419.3194291986828,23.344310281741677,0,2556,46.76180021953897,3504,551115,10082.601536772778,8131,236,2.902472020661665,1.3465470554644758,3338,4793,16.0,,1.0,,23,213,207,22920,2556
2020-09-13,S92000003,Scotland,166,23086,422.3563849249909,23.58214416392243,1,2557,46.78009513355288,3386,554501,10144.548115623857,7300,191,2.616438356164384,1.3800779076238174,3095,4205,12.0,,0.0,,11,180,166,23086,2557
2020-09-14,S92000003,Scotland,177,23263,425.5945847054519,23.765093304061477,3,2560,46.83497987559458,5398,559899,10243.30406147091,17016,199,1.1694875411377526,1.3749734516543082,6406,10610,19.0,,0.0,,38,161,177,23263,2560
2020-09-15,S92000003,Scotland,227,23490,429.7475301866081,26.05195755579949,0,2560,46.83497987559458,4941,564840,10333.699231613611,21047,258,1.2258279089656483,1.4963965450844474,6626,14421,20.0,,0.0,,33,225,227,23490,2560
2020-09-16,S92000003,Scotland,268,23758,434.65056714233447,26.89352360043908,0,2560,46.83497987559458,4428,569268,10414.70911086718,20120,305,1.5159045725646123,1.5899982166489894,5717,14403,34.0,,1.0,,45,260,268,23758,2560
2020-09-17,S92000003,Scotland,254,24012,439.297475301866,27.58873033296744,1,2561,46.85327478960848,4122,573390,10490.120746432493,15935,296,1.8575462817696893,1.6642428561797535,5215,10720,21.0,,1.0,,36,260,254,24012,2561
2020-09-18,S92000003,Scotland,269,24281,444.21880717160633,28.686425173801684,2,2563,46.8898646176363,3854,577244,10560.629345042078,13006,301,2.3143164693218514,1.7415045585295694,5351,7655,14.0,,3.0,,30,271,269,24281,2563
2020-09-19,S92000003,Scotland,232,24513,448.463227222832,29.143798024149287,0,2563,46.8898646176363,2654,579898,10609.18404683498,6881,258,3.749455021072518,1.7847095404965203,3217,3664,19.0,,0.0,,29,229,232,24513,2563
2020-09-20,S92000003,Scotland,315,24828,454.2261251372118,31.869740212221004,3,2566,46.94474935967801,2933,582831,10662.84302963776,7261,343,4.7238672359179175,1.9354966128809277,3275,3986,19.0,,2.0,,31,312,315,24828,2566
2020-09-21,S92000003,Scotland,454,25282,462.5320160995244,36.93743139407245,2,2568,46.98133918770581,4835,587666,10751.298938894988,16238,483,2.974504249291785,2.233102459995223,6110,10128,28.0,,0.0,,76,407,454,25282,2568
2020-09-22,S92000003,Scotland,493,25775,471.55140870837903,41.80387852177095,2,2570,47.01792901573362,4802,592468,10839.151115989756,22076,529,2.3962674397535784,2.477417575381464,6624,15452,33.0,,1.0,,84,445,493,25775,2570
2020-09-23,S92000003,Scotland,567,26342,481.9246249542627,47.27405781192828,2,2572,47.05451884376144,4907,597375,10928.924259055982,21371,595,2.78414674091058,2.7294488556749186,5744,15627,27.0,,3.0,,72,523,567,26342,2572
2020-09-24,S92000003,Scotland,715,27057,495.0054884742041,55.7080131723381,2,2574,47.09110867178924,4583,601958,11012.769849981703,18064,741,4.102081488042515,3.098277357789069,5501,12563,35.0,,1.0,,55,686,715,27057,2574
