Date,CA,CAName,DailyPositive,CumulativePositive,DailyPositivePCROnly,CumulativePositivePCROnly,DailyPositiveLFDOnly,CumulativePositiveLFDOnly,DailyPositivePCRAndLFD,CumulativePositivePCRAndLFD,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,PositiveTests,PositiveTestsLFDOnly,PositivePillar1,PositivePillar2
2022-01-21,S12000041,Angus,112,20253,37.0,18981.0,60.0,853.0,15.0,419.0,0,184,158.8672077361423,182,111.0,10.0,61.0
2022-01-21,S12000042,Dundee City,195,33657,84.0,32028.0,74.0,1049.0,37.0,580.0,1,338,227.1200107512431,289,157.0,15.0,117.0
2022-01-21,S12000045,East Dunbartonshire,104,26630,46.0,25461.0,41.0,820.0,17.0,349.0,0,235,216.0919540229885,167,99.0,10.0,58.0
2022-01-21,S12000047,Fife,538,76112,210.0,71425.0,258.0,3166.0,70.0,1521.0,1,574,153.42260711517386,773,450.0,35.0,288.0
2022-01-21,S12000048,Perth and Kinross,217,26770,109.0,24833.0,81.0,1312.0,27.0,625.0,1,299,196.82706865907448,329,168.0,27.0,134.0
2022-01-21,S12000049,Glasgow City,563,156698,280.0,151054.0,204.0,3668.0,79.0,1976.0,3,1521,239.2863885218048,841,403.0,47.0,391.0
2022-01-21,S12000050,North Lanarkshire,315,92398,145.0,89186.0,131.0,2139.0,39.0,1073.0,3,875,256.4929354517207,463,247.0,13.0,203.0
2022-01-22,S12000005,Clackmannanshire,63,12273,28.0,11558.0,24.0,460.0,11.0,255.0,0,121,235.91343341782024,87,44.0,3.0,40.0
2022-01-22,S12000006,Dumfries and Galloway,177,25996,57.0,24247.0,92.0,1146.0,28.0,603.0,1,202,136.21956976195293,239,155.0,6.0,78.0
2022-01-22,S12000008,East Ayrshire,122,29556,41.0,27931.0,65.0,1114.0,16.0,511.0,0,331,272.20394736842104,177,110.0,6.0,61.0
2022-01-22,S12000010,East Lothian,120,21307,37.0,19877.0,60.0,963.0,23.0,467.0,1,154,142.72474513438368,180,117.0,7.0,56.0
2022-01-22,S12000011,East Renfrewshire,112,24405,32.0,23150.0,63.0,892.0,17.0,363.0,0,202,210.2852383926713,161,102.0,8.0,51.0
2022-01-22,S12000013,Na h-Eileanan Siar,11,2535,5.0,2353.0,4.0,98.0,2.0,84.0,0,24,90.56603773584904,19,13.0,6.0,0.0
2022-01-22,S12000014,Falkirk,167,36525,65.0,34373.0,74.0,1397.0,28.0,755.0,2,331,206.15346287992023,248,140.0,8.0,100.0
2022-01-22,S12000017,Highland,222,33201,94.0,30925.0,92.0,1513.0,36.0,763.0,0,161,68.3855073694941,313,187.0,9.0,117.0
2022-01-22,S12000018,Inverclyde,69,17858,20.0,16972.0,43.0,623.0,6.0,263.0,0,186,241.37036075785105,103,74.0,3.0,26.0
2022-01-22,S12000019,Midlothian,104,20030,47.0,19060.0,49.0,629.0,8.0,341.0,0,193,207.19269994632316,147,86.0,1.0,60.0
2022-01-22,S12000020,Moray,124,14812,41.0,13472.0,61.0,975.0,22.0,365.0,1,51,53.285968028419184,210,145.0,12.0,53.0
2022-01-22,S12000021,North Ayrshire,105,29774,43.0,28268.0,53.0,1024.0,9.0,482.0,1,371,276.35009310986965,158,96.0,5.0,57.0
2022-01-22,S12000023,Orkney Islands,7,1879,2.0,1709.0,3.0,115.0,2.0,55.0,0,11,49.10714285714286,18,11.0,1.0,6.0
2022-01-22,S12000026,Scottish Borders,74,17993,25.0,17067.0,37.0,677.0,12.0,249.0,0,161,139.7084345713294,118,74.0,4.0,40.0
2022-01-22,S12000027,Shetland Islands,12,1857,0.0,1552.0,12.0,270.0,0.0,35.0,0,12,52.4704853519895,0,,,
2022-01-22,S12000028,South Ayrshire,111,22824,39.0,21520.0,58.0,920.0,14.0,384.0,0,290,258.60531478509006,163,107.0,8.0,48.0
2022-01-22,S12000029,South Lanarkshire,323,82547,121.0,78376.0,158.0,2814.0,44.0,1357.0,1,788,245.6205972196247,487,299.0,12.0,176.0
2022-01-22,S12000030,Stirling,87,19276,23.0,18229.0,47.0,713.0,17.0,334.0,0,158,167.9421768707483,141,91.0,5.0,45.0
2022-01-22,S12000033,Aberdeen City,304,40870,92.0,37963.0,166.0,1898.0,46.0,1009.0,0,304,132.71631886841877,448,298.0,10.0,140.0
2022-01-22,S12000034,Aberdeenshire,337,41757,92.0,37729.0,205.0,2844.0,40.0,1184.0,0,261,100.08436229772222,512,364.0,12.0,136.0
2022-01-22,S12000035,Argyll and Bute,60,13219,19.0,12539.0,32.0,428.0,9.0,252.0,1,101,118.22544773498772,95,63.0,1.0,31.0
2022-01-22,S12000036,City of Edinburgh,580,107800,236.0,101932.0,257.0,3798.0,87.0,2070.0,0,779,147.64413782646602,898,517.0,36.0,345.0
2022-01-22,S12000038,Renfrewshire,151,46406,58.0,44585.0,72.0,1218.0,21.0,603.0,0,470,261.9989965995875,220,125.0,6.0,89.0
2022-01-22,S12000039,West Dunbartonshire,74,22923,32.0,21960.0,29.0,635.0,13.0,328.0,0,233,263.7536789676251,115,67.0,2.0,46.0
2022-01-22,S12000040,West Lothian,202,42306,70.0,40256.0,100.0,1347.0,32.0,703.0,0,340,184.96355130018495,286,171.0,2.0,113.0
2022-01-22,S12000041,Angus,91,20344,26.0,19007.0,50.0,903.0,15.0,434.0,1,185,159.73061647383872,143,100.0,3.0,40.0
2022-01-22,S12000042,Dundee City,173,33830,71.0,32099.0,75.0,1124.0,27.0,607.0,0,338,227.1200107512431,257,151.0,10.0,96.0
2022-01-22,S12000045,East Dunbartonshire,102,26732,36.0,25497.0,53.0,873.0,13.0,362.0,0,235,216.0919540229885,152,97.0,4.0,51.0
2022-01-22,S12000047,Fife,475,76587,188.0,71613.0,232.0,3398.0,55.0,1576.0,2,576,153.9571806591292,707,432.0,22.0,253.0
2022-01-22,S12000048,Perth and Kinross,199,26969,73.0,24906.0,102.0,1414.0,24.0,649.0,0,299,196.82706865907448,292,185.0,3.0,104.0
2022-01-22,S12000049,Glasgow City,492,157190,212.0,151266.0,204.0,3872.0,76.0,2052.0,1,1522,239.44371027625695,762,413.0,27.0,322.0
2022-01-22,S12000050,North Lanarkshire,291,92689,132.0,89318.0,111.0,2250.0,48.0,1121.0,1,876,256.7860702350941,438,225.0,16.0,197.0
2022-01-23,S12000005,Clackmannanshire,73,12346,23.0,11581.0,38.0,498.0,12.0,267.0,0,121,235.91343341782024,0,,,
2022-01-23,S12000006,Dumfries and Galloway,219,26215,58.0,24305.0,126.0,1272.0,35.0,638.0,0,202,136.21956976195293,293,209.0,12.0,72.0
2022-01-23,S12000008,East Ayrshire,151,29707,38.0,27969.0,91.0,1205.0,22.0,533.0,0,331,272.20394736842104,227,166.0,5.0,56.0
2022-01-23,S12000010,East Lothian,134,21441,39.0,19916.0,76.0,1039.0,19.0,486.0,1,155,143.65152919369788,207,142.0,3.0,62.0
2022-01-23,S12000011,East Renfrewshire,155,24560,48.0,23198.0,87.0,979.0,20.0,383.0,2,204,212.367270455965,222,151.0,1.0,70.0
2022-01-23,S12000013,Na h-Eileanan Siar,14,2549,6.0,2359.0,3.0,101.0,5.0,89.0,0,24,90.56603773584904,23,14.0,8.0,1.0
2022-01-23,S12000014,Falkirk,216,36741,65.0,34438.0,113.0,1510.0,38.0,793.0,1,332,206.77628300946688,306,201.0,10.0,95.0
2022-01-23,S12000017,Highland,242,33443,66.0,30991.0,137.0,1650.0,39.0,802.0,3,164,69.65977148196916,352,257.0,8.0,87.0
2022-01-23,S12000018,Inverclyde,74,17932,28.0,17000.0,38.0,661.0,8.0,271.0,2,188,243.9657409810537,115,67.0,12.0,36.0
2022-01-23,S12000019,Midlothian,104,20134,46.0,19106.0,44.0,673.0,14.0,355.0,0,193,207.19269994632316,159,93.0,4.0,62.0
2022-01-23,S12000020,Moray,162,14974,39.0,13511.0,106.0,1081.0,17.0,382.0,0,51,53.285968028419184,261,212.0,2.0,47.0
2022-01-23,S12000021,North Ayrshire,134,29908,35.0,28303.0,77.0,1101.0,22.0,504.0,0,371,276.35009310986965,191,140.0,5.0,46.0
2022-01-23,S12000023,Orkney Islands,12,1891,3.0,1712.0,8.0,123.0,1.0,56.0,0,11,49.10714285714286,18,15.0,2.0,1.0
2022-01-23,S12000026,Scottish Borders,97,18090,19.0,17086.0,59.0,736.0,19.0,268.0,0,161,139.7084345713294,0,,,
2022-01-23,S12000027,Shetland Islands,23,1880,1.0,1553.0,20.0,290.0,2.0,37.0,0,12,52.4704853519895,24,22.0,1.0,1.0
2022-01-23,S12000028,South Ayrshire,138,22962,40.0,21560.0,74.0,994.0,24.0,408.0,0,290,258.60531478509006,200,133.0,7.0,60.0
2022-01-23,S12000029,South Lanarkshire,374,82921,139.0,78515.0,177.0,2991.0,58.0,1415.0,3,791,246.5557010161461,560,355.0,14.0,191.0
2022-01-23,S12000030,Stirling,95,19371,28.0,18257.0,57.0,770.0,10.0,344.0,0,158,167.9421768707483,144,103.0,2.0,39.0
2022-01-23,S12000033,Aberdeen City,348,41218,100.0,38063.0,190.0,2088.0,58.0,1067.0,0,304,132.71631886841877,547,378.0,23.0,146.0
2022-01-23,S12000034,Aberdeenshire,398,42155,88.0,37817.0,253.0,3097.0,57.0,1241.0,1,262,100.46782728736866,577,431.0,19.0,127.0
2022-01-23,S12000035,Argyll and Bute,75,13294,18.0,12557.0,45.0,473.0,12.0,264.0,0,101,118.22544773498772,0,,,
2022-01-23,S12000036,City of Edinburgh,704,108504,246.0,102178.0,359.0,4157.0,99.0,2169.0,2,781,148.02319851408208,1007,633.0,14.0,360.0
2022-01-23,S12000038,Renfrewshire,201,46607,59.0,44644.0,105.0,1323.0,37.0,640.0,0,470,261.9989965995875,307,193.0,8.0,106.0
2022-01-23,S12000039,West Dunbartonshire,81,23004,30.0,21990.0,30.0,665.0,21.0,349.0,0,233,263.7536789676251,127,78.0,4.0,45.0
2022-01-23,S12000040,West Lothian,240,42546,70.0,40326.0,135.0,1482.0,35.0,738.0,0,340,184.96355130018495,355,234.0,3.0,118.0
2022-01-23,S12000041,Angus,147,20491,37.0,19044.0,84.0,987.0,26.0,460.0,0,185,159.73061647383872,200,140.0,7.0,53.0
2022-01-23,S12000042,Dundee City,184,34014,59.0,32158.0,102.0,1226.0,23.0,630.0,0,338,227.1200107512431,272,187.0,8.0,77.0
2022-01-23,S12000045,East Dunbartonshire,143,26875,42.0,25539.0,83.0,956.0,18.0,380.0,0,235,216.0919540229885,205,143.0,3.0,59.0
2022-01-23,S12000047,Fife,608,77195,198.0,71811.0,326.0,3724.0,84.0,1660.0,1,577,154.22446743110683,870,581.0,37.0,252.0
2022-01-23,S12000048,Perth and Kinross,165,27134,49.0,24955.0,100.0,1514.0,16.0,665.0,1,300,197.48535316963992,251,180.0,2.0,69.0
2022-01-23,S12000049,Glasgow City,535,157725,218.0,151484.0,239.0,4111.0,78.0,2130.0,2,1524,239.7583537851614,838,487.0,19.0,332.0
2022-01-23,S12000050,North Lanarkshire,350,93039,145.0,89463.0,146.0,2396.0,59.0,1180.0,1,877,257.0792050184675,533,310.0,11.0,212.0
2022-01-24,S12000005,Clackmannanshire,79,12425,25.0,11606.0,46.0,544.0,8.0,275.0,0,121,235.91343341782024,122,75.0,7.0,40.0
2022-01-24,S12000006,Dumfries and Galloway,269,26484,97.0,24402.0,130.0,1402.0,42.0,680.0,1,203,136.89392406770517,390,229.0,33.0,128.0
2022-01-24,S12000008,East Ayrshire,202,29909,61.0,28030.0,114.0,1319.0,27.0,560.0,0,331,272.20394736842104,315,196.0,11.0,108.0
2022-01-24,S12000010,East Lothian,152,21593,55.0,19971.0,78.0,1117.0,19.0,505.0,0,155,143.65152919369788,245,138.0,20.0,87.0
2022-01-24,S12000011,East Renfrewshire,170,24730,73.0,23271.0,82.0,1061.0,15.0,398.0,0,204,212.367270455965,258,150.0,4.0,104.0
2022-01-24,S12000013,Na h-Eileanan Siar,10,2559,3.0,2362.0,3.0,104.0,4.0,93.0,0,24,90.56603773584904,26,17.0,6.0,3.0
2022-01-24,S12000014,Falkirk,315,37056,120.0,34558.0,142.0,1652.0,53.0,846.0,0,332,206.77628300946688,446,238.0,20.0,188.0
2022-01-24,S12000017,Highland,326,33769,142.0,31133.0,135.0,1785.0,49.0,851.0,0,164,69.65977148196916,444,236.0,10.0,198.0
2022-01-24,S12000018,Inverclyde,148,18080,73.0,17073.0,59.0,720.0,16.0,287.0,0,188,243.9657409810537,210,108.0,19.0,83.0
2022-01-24,S12000019,Midlothian,159,20293,74.0,19180.0,63.0,736.0,22.0,377.0,1,194,208.2662372517445,218,118.0,5.0,95.0
2022-01-24,S12000020,Moray,156,15130,51.0,13562.0,81.0,1162.0,24.0,406.0,0,51,53.285968028419184,259,177.0,3.0,79.0
2022-01-24,S12000021,North Ayrshire,167,30075,68.0,28371.0,74.0,1175.0,25.0,529.0,1,372,277.0949720670391,249,138.0,19.0,92.0
2022-01-24,S12000023,Orkney Islands,20,1911,9.0,1721.0,4.0,127.0,7.0,63.0,0,11,49.10714285714286,27,13.0,5.0,9.0
2022-01-24,S12000026,Scottish Borders,145,18235,59.0,17145.0,70.0,806.0,16.0,284.0,0,161,139.7084345713294,217,136.0,22.0,59.0
2022-01-24,S12000027,Shetland Islands,38,1918,3.0,1556.0,33.0,323.0,2.0,39.0,0,12,52.4704853519895,39,34.0,1.0,4.0
2022-01-24,S12000028,South Ayrshire,160,23122,72.0,21632.0,66.0,1060.0,22.0,430.0,0,290,258.60531478509006,233,127.0,20.0,86.0
2022-01-24,S12000029,South Lanarkshire,479,83400,193.0,78708.0,218.0,3209.0,68.0,1483.0,1,792,246.86740228165328,731,409.0,42.0,280.0
2022-01-24,S12000030,Stirling,138,19509,50.0,18307.0,69.0,839.0,19.0,363.0,0,158,167.9421768707483,201,116.0,9.0,76.0
2022-01-24,S12000033,Aberdeen City,492,41710,202.0,38265.0,228.0,2316.0,62.0,1129.0,0,304,132.71631886841877,697,396.0,29.0,272.0
2022-01-24,S12000034,Aberdeenshire,543,42698,180.0,37997.0,276.0,3373.0,87.0,1328.0,1,263,100.85129227701512,796,525.0,30.0,241.0
2022-01-24,S12000035,Argyll and Bute,125,13419,45.0,12602.0,64.0,537.0,16.0,280.0,0,101,118.22544773498772,178,108.0,12.0,58.0
2022-01-24,S12000036,City of Edinburgh,871,109375,391.0,102569.0,371.0,4528.0,109.0,2278.0,1,782,148.21272885789014,1260,678.0,39.0,543.0
2022-01-24,S12000038,Renfrewshire,217,46824,102.0,44746.0,88.0,1411.0,27.0,667.0,0,470,261.9989965995875,317,157.0,13.0,147.0
2022-01-24,S12000039,West Dunbartonshire,108,23112,46.0,22036.0,47.0,712.0,15.0,364.0,1,234,264.8856690061127,162,88.0,8.0,66.0
2022-01-24,S12000040,West Lothian,321,42867,140.0,40466.0,127.0,1609.0,54.0,792.0,0,340,184.96355130018495,443,238.0,11.0,194.0
2022-01-24,S12000041,Angus,157,20648,68.0,19112.0,69.0,1056.0,20.0,480.0,1,186,160.59402521153513,264,148.0,6.0,110.0
2022-01-24,S12000042,Dundee City,235,34249,116.0,32274.0,92.0,1318.0,27.0,657.0,2,340,228.46391614030372,369,184.0,20.0,165.0
2022-01-24,S12000045,East Dunbartonshire,147,27022,62.0,25601.0,65.0,1021.0,20.0,400.0,1,236,217.01149425287355,230,129.0,8.0,93.0
2022-01-24,S12000047,Fife,740,77935,274.0,72085.0,364.0,4088.0,102.0,1762.0,2,579,154.7590409750621,1105,652.0,62.0,391.0
2022-01-24,S12000048,Perth and Kinross,237,27371,103.0,25058.0,92.0,1606.0,42.0,707.0,0,300,197.48535316963992,371,202.0,28.0,141.0
2022-01-24,S12000049,Glasgow City,755,158480,378.0,151862.0,289.0,4400.0,88.0,2218.0,3,1527,240.23031904851803,1078,525.0,70.0,483.0
2022-01-24,S12000050,North Lanarkshire,435,93474,191.0,89654.0,179.0,2575.0,65.0,1245.0,1,878,257.3723398018409,658,337.0,20.0,301.0
2022-01-25,S12000005,Clackmannanshire,82,12507,37.0,11643.0,37.0,581.0,8.0,283.0,0,121,235.91343341782024,119,67.0,4.0,48.0
2022-01-25,S12000006,Dumfries and Galloway,225,26709,82.0,24484.0,120.0,1522.0,23.0,703.0,1,204,137.56827837345742,330,192.0,12.0,126.0
2022-01-25,S12000008,East Ayrshire,179,30088,55.0,28085.0,88.0,1407.0,36.0,596.0,0,331,272.20394736842104,261,166.0,15.0,80.0
2022-01-25,S12000010,East Lothian,140,21733,60.0,20031.0,66.0,1183.0,14.0,519.0,0,155,143.65152919369788,217,129.0,9.0,79.0
2022-01-25,S12000011,East Renfrewshire,147,24877,65.0,23336.0,67.0,1128.0,15.0,413.0,0,204,212.367270455965,219,130.0,8.0,81.0
2022-01-25,S12000013,Na h-Eileanan Siar,16,2575,9.0,2371.0,4.0,108.0,3.0,96.0,0,24,90.56603773584904,28,13.0,9.0,6.0
2022-01-25,S12000014,Falkirk,255,37311,113.0,34671.0,104.0,1756.0,38.0,884.0,0,332,206.77628300946688,394,203.0,10.0,181.0
2022-01-25,S12000017,Highland,283,34052,110.0,31243.0,126.0,1911.0,47.0,898.0,1,165,70.08452618612752,411,242.0,12.0,157.0
2022-01-25,S12000018,Inverclyde,97,18177,47.0,17120.0,37.0,757.0,13.0,300.0,1,189,245.26343109265505,138,76.0,14.0,48.0
2022-01-25,S12000019,Midlothian,142,20435,59.0,19239.0,67.0,803.0,16.0,393.0,0,194,208.2662372517445,212,115.0,9.0,88.0
2022-01-25,S12000020,Moray,146,15276,51.0,13613.0,73.0,1235.0,22.0,428.0,0,51,53.285968028419184,245,161.0,6.0,78.0
2022-01-25,S12000021,North Ayrshire,148,30223,63.0,28434.0,63.0,1238.0,22.0,551.0,1,373,277.83985102420854,212,116.0,8.0,88.0
2022-01-25,S12000023,Orkney Islands,20,1931,8.0,1729.0,8.0,135.0,4.0,67.0,0,11,49.10714285714286,29,17.0,4.0,8.0
2022-01-25,S12000026,Scottish Borders,108,18343,35.0,17180.0,59.0,865.0,14.0,298.0,0,161,139.7084345713294,175,119.0,1.0,55.0
2022-01-25,S12000027,Shetland Islands,20,1938,2.0,1558.0,18.0,341.0,0.0,39.0,0,12,52.4704853519895,0,,,
2022-01-25,S12000028,South Ayrshire,131,23253,45.0,21677.0,70.0,1130.0,16.0,446.0,0,290,258.60531478509006,201,126.0,13.0,62.0
2022-01-25,S12000029,South Lanarkshire,427,83827,189.0,78897.0,185.0,3394.0,53.0,1536.0,0,792,246.86740228165328,651,351.0,32.0,268.0
2022-01-25,S12000030,Stirling,152,19661,59.0,18366.0,78.0,917.0,15.0,378.0,1,159,169.00510204081633,210,124.0,11.0,75.0
2022-01-25,S12000033,Aberdeen City,469,42179,179.0,38444.0,213.0,2529.0,77.0,1206.0,0,304,132.71631886841877,694,402.0,22.0,270.0
2022-01-25,S12000034,Aberdeenshire,499,43197,150.0,38147.0,282.0,3655.0,67.0,1395.0,1,264,101.23475726666156,744,509.0,32.0,203.0
2022-01-25,S12000035,Argyll and Bute,87,13506,37.0,12639.0,41.0,578.0,9.0,289.0,0,101,118.22544773498772,132,78.0,6.0,48.0
2022-01-25,S12000036,City of Edinburgh,801,110176,351.0,102920.0,346.0,4874.0,104.0,2382.0,0,782,148.21272885789014,1158,633.0,25.0,500.0
2022-01-25,S12000038,Renfrewshire,199,47023,94.0,44840.0,77.0,1488.0,28.0,695.0,0,470,261.9989965995875,289,143.0,16.0,130.0
2022-01-25,S12000039,West Dunbartonshire,108,23220,40.0,22076.0,45.0,757.0,23.0,387.0,0,234,264.8856690061127,165,91.0,5.0,69.0
2022-01-25,S12000040,West Lothian,259,43126,94.0,40560.0,123.0,1732.0,42.0,834.0,0,340,184.96355130018495,391,236.0,7.0,148.0
2022-01-25,S12000041,Angus,139,20787,62.0,19174.0,62.0,1118.0,15.0,495.0,0,186,160.59402521153513,204,119.0,4.0,81.0
2022-01-25,S12000042,Dundee City,238,34487,126.0,32400.0,85.0,1403.0,27.0,684.0,0,340,228.46391614030372,351,173.0,24.0,154.0
2022-01-25,S12000045,East Dunbartonshire,129,27151,66.0,25667.0,50.0,1071.0,13.0,413.0,0,236,217.01149425287355,209,111.0,4.0,94.0
2022-01-25,S12000047,Fife,615,78550,236.0,72321.0,292.0,4380.0,87.0,1849.0,2,581,155.29361451901747,899,532.0,37.0,330.0
2022-01-25,S12000048,Perth and Kinross,232,27603,95.0,25153.0,109.0,1715.0,28.0,735.0,0,300,197.48535316963992,335,193.0,24.0,118.0
2022-01-25,S12000049,Glasgow City,689,159169,330.0,152192.0,266.0,4666.0,93.0,2311.0,4,1531,240.85960606632685,1052,537.0,64.0,451.0
2022-01-25,S12000050,North Lanarkshire,388,93862,188.0,89842.0,148.0,2723.0,52.0,1297.0,4,882,258.54487893533445,589,291.0,26.0,272.0
2022-01-26,S12000005,Clackmannanshire,79,12586,31.0,11674.0,34.0,615.0,14.0,297.0,1,122,237.8631312146617,114,66.0,8.0,40.0
2022-01-26,S12000006,Dumfries and Galloway,212,26921,89.0,24573.0,96.0,1618.0,27.0,730.0,0,204,137.56827837345742,321,190.0,19.0,112.0
2022-01-26,S12000008,East Ayrshire,200,30288,56.0,28141.0,104.0,1511.0,40.0,636.0,0,331,272.20394736842104,307,192.0,9.0,106.0
2022-01-26,S12000010,East Lothian,130,21863,51.0,20082.0,64.0,1247.0,15.0,534.0,0,155,143.65152919369788,187,122.0,3.0,62.0
2022-01-26,S12000011,East Renfrewshire,167,25044,69.0,23405.0,85.0,1213.0,13.0,426.0,0,204,212.367270455965,229,132.0,4.0,93.0
2022-01-26,S12000013,Na h-Eileanan Siar,16,2591,5.0,2376.0,3.0,111.0,8.0,104.0,0,24,90.56603773584904,27,15.0,6.0,6.0
2022-01-26,S12000014,Falkirk,261,37572,107.0,34778.0,122.0,1878.0,32.0,916.0,1,333,207.39910313901348,375,200.0,20.0,155.0
2022-01-26,S12000017,Highland,267,34319,107.0,31350.0,120.0,2031.0,40.0,938.0,0,165,70.08452618612752,389,222.0,10.0,157.0
2022-01-26,S12000018,Inverclyde,92,18269,33.0,17153.0,43.0,800.0,16.0,316.0,1,190,246.56112120425644,132,75.0,9.0,48.0
2022-01-26,S12000019,Midlothian,153,20588,65.0,19304.0,76.0,879.0,12.0,405.0,0,194,208.2662372517445,214,121.0,16.0,77.0
2022-01-26,S12000020,Moray,139,15415,38.0,13651.0,74.0,1309.0,27.0,455.0,0,51,53.285968028419184,220,153.0,6.0,61.0
2022-01-26,S12000021,North Ayrshire,152,30375,60.0,28494.0,68.0,1306.0,24.0,575.0,0,373,277.83985102420854,236,128.0,12.0,96.0
2022-01-26,S12000023,Orkney Islands,22,1953,6.0,1735.0,6.0,141.0,10.0,77.0,0,11,49.10714285714286,32,17.0,2.0,13.0
2022-01-26,S12000026,Scottish Borders,114,18457,45.0,17225.0,61.0,926.0,8.0,306.0,0,161,139.7084345713294,168,101.0,7.0,60.0
2022-01-26,S12000027,Shetland Islands,17,1955,1.0,1559.0,16.0,357.0,0.0,39.0,0,12,52.4704853519895,21,20.0,1.0,0.0
2022-01-26,S12000028,South Ayrshire,132,23385,44.0,21721.0,59.0,1189.0,29.0,475.0,0,290,258.60531478509006,206,118.0,8.0,80.0
2022-01-26,S12000029,South Lanarkshire,356,84183,145.0,79042.0,166.0,3560.0,45.0,1581.0,0,792,246.86740228165328,543,306.0,31.0,206.0
2022-01-26,S12000030,Stirling,120,19781,47.0,18413.0,58.0,975.0,15.0,393.0,0,159,169.00510204081633,176,102.0,8.0,66.0
2022-01-26,S12000033,Aberdeen City,420,42599,158.0,38602.0,196.0,2725.0,66.0,1272.0,1,305,133.1528857068017,611,364.0,30.0,217.0
2022-01-26,S12000034,Aberdeenshire,448,43645,150.0,38297.0,230.0,3885.0,68.0,1463.0,0,264,101.23475726666156,715,462.0,31.0,222.0
2022-01-26,S12000035,Argyll and Bute,101,13607,40.0,12679.0,49.0,627.0,12.0,301.0,0,101,118.22544773498772,138,83.0,2.0,53.0
2022-01-26,S12000036,City of Edinburgh,778,110954,316.0,103236.0,359.0,5233.0,103.0,2485.0,2,784,148.59178954550623,1116,635.0,37.0,444.0
2022-01-26,S12000038,Renfrewshire,197,47220,80.0,44920.0,89.0,1577.0,28.0,723.0,0,470,261.9989965995875,294,168.0,12.0,114.0
2022-01-26,S12000039,West Dunbartonshire,77,23297,33.0,22109.0,32.0,789.0,12.0,399.0,1,235,266.0176590446004,127,65.0,7.0,55.0
2022-01-26,S12000040,West Lothian,272,43398,114.0,40674.0,123.0,1855.0,35.0,869.0,1,341,185.5075617451855,398,218.0,22.0,158.0
2022-01-26,S12000041,Angus,188,20975,93.0,19267.0,70.0,1188.0,25.0,520.0,0,186,160.59402521153513,271,140.0,47.0,84.0
2022-01-26,S12000042,Dundee City,198,34685,86.0,32486.0,71.0,1474.0,41.0,725.0,0,340,228.46391614030372,308,169.0,10.0,129.0
2022-01-26,S12000045,East Dunbartonshire,141,27292,57.0,25724.0,68.0,1139.0,16.0,429.0,0,236,217.01149425287355,208,125.0,5.0,78.0
2022-01-26,S12000047,Fife,645,79195,235.0,72556.0,334.0,4714.0,76.0,1925.0,3,584,156.0954748349504,964,602.0,29.0,333.0
2022-01-26,S12000048,Perth and Kinross,230,27833,103.0,25256.0,95.0,1810.0,32.0,767.0,0,300,197.48535316963992,339,185.0,26.0,128.0
2022-01-26,S12000049,Glasgow City,630,159799,323.0,152515.0,229.0,4895.0,78.0,2389.0,1,1532,241.01692782077907,921,431.0,51.0,439.0
2022-01-26,S12000050,North Lanarkshire,390,94252,176.0,90018.0,154.0,2877.0,60.0,1357.0,2,884,259.13114850208126,590,317.0,24.0,249.0
2022-01-27,S12000005,Clackmannanshire,65,12651,36.0,11710.0,21.0,636.0,8.0,305.0,0,122,237.8631312146617,92,47.0,4.0,41.0
2022-01-27,S12000006,Dumfries and Galloway,183,27104,63.0,24636.0,91.0,1709.0,29.0,759.0,0,204,137.56827837345742,291,183.0,11.0,97.0
2022-01-27,S12000008,East Ayrshire,139,30427,57.0,28198.0,66.0,1577.0,16.0,652.0,2,333,273.8486842105263,211,117.0,5.0,89.0
2022-01-27,S12000010,East Lothian,108,21971,40.0,20122.0,54.0,1301.0,14.0,548.0,0,155,143.65152919369788,178,109.0,2.0,67.0
2022-01-27,S12000011,East Renfrewshire,148,25192,65.0,23470.0,77.0,1290.0,6.0,432.0,0,204,212.367270455965,200,108.0,3.0,89.0
2022-01-27,S12000013,Na h-Eileanan Siar,7,2598,1.0,2377.0,4.0,115.0,2.0,106.0,0,24,90.56603773584904,15,10.0,3.0,2.0
2022-01-27,S12000014,Falkirk,214,37786,94.0,34872.0,96.0,1974.0,24.0,940.0,0,333,207.39910313901348,328,179.0,24.0,125.0
2022-01-27,S12000017,Highland,196,34515,76.0,31426.0,85.0,2116.0,35.0,973.0,0,165,70.08452618612752,308,177.0,8.0,123.0
2022-01-27,S12000018,Inverclyde,74,18343,33.0,17186.0,34.0,834.0,7.0,323.0,1,191,247.8588113158578,104,58.0,10.0,36.0
2022-01-27,S12000019,Midlothian,132,20720,53.0,19357.0,61.0,940.0,18.0,423.0,0,194,208.2662372517445,195,115.0,4.0,76.0
2022-01-27,S12000020,Moray,98,15513,26.0,13677.0,50.0,1359.0,22.0,477.0,0,51,53.285968028419184,177,122.0,1.0,54.0
2022-01-27,S12000021,North Ayrshire,137,30512,60.0,28554.0,58.0,1364.0,19.0,594.0,2,375,279.3296089385475,202,108.0,9.0,85.0
2022-01-27,S12000023,Orkney Islands,16,1969,1.0,1736.0,12.0,153.0,3.0,80.0,1,12,53.57142857142858,0,,,
2022-01-27,S12000026,Scottish Borders,101,18558,36.0,17261.0,50.0,976.0,15.0,321.0,0,161,139.7084345713294,147,93.0,8.0,46.0
